name, date, cases
Central Arizona Correctional Center,21-Apr-2020,
Central Arizona Correctional Center,22-Apr-2020,
Central Arizona Correctional Center,23-Apr-2020,
Central Arizona Correctional Center,24-Apr-2020,
Central Arizona Correctional Center,27-Apr-2020,
Central Arizona Correctional Center,28-Apr-2020,
Central Arizona Correctional Center,29-Apr-2020,
Central Arizona Correctional Center,30-Apr-2020,
Central Arizona Correctional Center,1-May-2020,
Central Arizona Correctional Center,2-May-2020,
Central Arizona Correctional Center,3-May-2020,
Central Arizona Correctional Center,4-May-2020,
Central Arizona Correctional Center,5-May-2020,
Central Arizona Correctional Center,6-May-2020,
Central Arizona Correctional Center,7-May-2020,
Central Arizona Correctional Center,8-May-2020,
Chautauqua County Jail,3-Apr-2020,
Chautauqua County Jail,4-Apr-2020,
Chautauqua County Jail,7-Apr-2020,
Chautauqua County Jail,8-Apr-2020,
Chautauqua County Jail,9-Apr-2020,
Chautauqua County Jail,10-Apr-2020,
Chautauqua County Jail,13-Apr-2020,
Chautauqua County Jail,14-Apr-2020,
Chautauqua County Jail,15--Apr-2020,
Chautauqua County Jail,16-Apr-2020,
Chautauqua County Jail,17-Apr-2020,
Chautauqua County Jail,20-Apr-2020,
Chautauqua County Jail,21-Apr-2020,
Chautauqua County Jail,22-Apr-2020,
Chautauqua County Jail,23-Apr-2020,
Chautauqua County Jail,24-Apr-2020,
Chautauqua County Jail,27-Apr-2020,0
Chautauqua County Jail,28-Apr-2020,0
Chautauqua County Jail,29-Apr-2020,
Chautauqua County Jail,30-Apr-2020,
Chautauqua County Jail,1-May-2020,
Chautauqua County Jail,2-May-2020,
Chautauqua County Jail,3-May-2020,
Chautauqua County Jail,4-May-2020,
Chautauqua County Jail,5-May-2020,
Chautauqua County Jail,6-May-2020,
Chautauqua County Jail,7-May-2020,
Chautauqua County Jail,8-May-2020,
Clay County Jail,3-Apr-2020,
Clay County Jail,4-Apr-2020,
Clay County Jail,7-Apr-2020,
Clay County Jail,8-Apr-2020,
Clay County Jail,9-Apr-2020,
Clay County Jail,10-Apr-2020,
Clay County Jail,13-Apr-2020,
Clay County Jail,14-Apr-2020,
Clay County Jail,15--Apr-2020,
Clay County Jail,16-Apr-2020,
Clay County Jail,17-Apr-2020,
Clay County Jail,20-Apr-2020,
Clay County Jail,21-Apr-2020,
Clay County Jail,22-Apr-2020,
Clay County Jail,23-Apr-2020,
Clay County Jail,24-Apr-2020,
Clay County Jail,27-Apr-2020,
Clay County Jail,28-Apr-2020,
Clay County Jail,29-Apr-2020,
Clay County Jail,30-Apr-2020,
Clay County Jail,1-May-2020,
Clay County Jail,2-May-2020,
Clay County Jail,3-May-2020,
Clay County Jail,4-May-2020,
Clay County Jail,5-May-2020,
Clay County Jail,6-May-2020,
Clay County Jail,7-May-2020,
Clay County Jail,8-May-2020,
Clinton County Correctional Facility,3-Apr-2020,
Clinton County Correctional Facility,4-Apr-2020,
Clinton County Correctional Facility,7-Apr-2020,
Clinton County Correctional Facility,8-Apr-2020,
Clinton County Correctional Facility,9-Apr-2020,
Clinton County Correctional Facility,10-Apr-2020,
Clinton County Correctional Facility,13-Apr-2020,
Clinton County Correctional Facility,14-Apr-2020,
Clinton County Correctional Facility,15--Apr-2020,
Clinton County Correctional Facility,16-Apr-2020,
Clinton County Correctional Facility,17-Apr-2020,
Clinton County Correctional Facility,20-Apr-2020,
Clinton County Correctional Facility,21-Apr-2020,
Clinton County Correctional Facility,22-Apr-2020,
Clinton County Correctional Facility,23-Apr-2020,
Clinton County Correctional Facility,24-Apr-2020,
Clinton County Correctional Facility,27-Apr-2020,
Clinton County Correctional Facility,28-Apr-2020,
Clinton County Correctional Facility,29-Apr-2020,
Clinton County Correctional Facility,30-Apr-2020,
Clinton County Correctional Facility,1-May-2020,
Clinton County Correctional Facility,2-May-2020,
Clinton County Correctional Facility,3-May-2020,
Clinton County Correctional Facility,4-May-2020,
Clinton County Correctional Facility,5-May-2020,
Clinton County Correctional Facility,6-May-2020,
Clinton County Correctional Facility,7-May-2020,
Clinton County Correctional Facility,8-May-2020,
Clinton County Jail,3-Apr-2020,
Clinton County Jail,4-Apr-2020,
Clinton County Jail,7-Apr-2020,
Clinton County Jail,8-Apr-2020,
Clinton County Jail,9-Apr-2020,
Clinton County Jail,10-Apr-2020,
Clinton County Jail,13-Apr-2020,
Clinton County Jail,14-Apr-2020,
Clinton County Jail,15--Apr-2020,
Clinton County Jail,16-Apr-2020,
Clinton County Jail,17-Apr-2020,
Clinton County Jail,20-Apr-2020,
Clinton County Jail,21-Apr-2020,
Clinton County Jail,22-Apr-2020,
Clinton County Jail,23-Apr-2020,
Clinton County Jail,24-Apr-2020,
Clinton County Jail,27-Apr-2020,
Clinton County Jail,28-Apr-2020,
Clinton County Jail,29-Apr-2020,
Clinton County Jail,30-Apr-2020,
Clinton County Jail,1-May-2020,
Clinton County Jail,2-May-2020,
Clinton County Jail,3-May-2020,
Clinton County Jail,4-May-2020,
Clinton County Jail,5-May-2020,
Clinton County Jail,6-May-2020,
Clinton County Jail,7-May-2020,
Clinton County Jail,8-May-2020,
David L. Moss Criminal Justice Center,3-Apr-2020,
David L. Moss Criminal Justice Center,4-Apr-2020,
David L. Moss Criminal Justice Center,7-Apr-2020,
David L. Moss Criminal Justice Center,8-Apr-2020,
David L. Moss Criminal Justice Center,9-Apr-2020,
David L. Moss Criminal Justice Center,10-Apr-2020,
David L. Moss Criminal Justice Center,13-Apr-2020,
David L. Moss Criminal Justice Center,14-Apr-2020,
David L. Moss Criminal Justice Center,15--Apr-2020,
David L. Moss Criminal Justice Center,16-Apr-2020,
David L. Moss Criminal Justice Center,17-Apr-2020,
David L. Moss Criminal Justice Center,20-Apr-2020,
David L. Moss Criminal Justice Center,21-Apr-2020,
David L. Moss Criminal Justice Center,22-Apr-2020,
David L. Moss Criminal Justice Center,23-Apr-2020,
David L. Moss Criminal Justice Center,24-Apr-2020,
David L. Moss Criminal Justice Center,27-Apr-2020,
David L. Moss Criminal Justice Center,28-Apr-2020,
David L. Moss Criminal Justice Center,29-Apr-2020,
David L. Moss Criminal Justice Center,30-Apr-2020,
David L. Moss Criminal Justice Center,1-May-2020,
David L. Moss Criminal Justice Center,2-May-2020,
David L. Moss Criminal Justice Center,3-May-2020,
David L. Moss Criminal Justice Center,4-May-2020,
David L. Moss Criminal Justice Center,5-May-2020,
David L. Moss Criminal Justice Center,6-May-2020,
David L. Moss Criminal Justice Center,7-May-2020,
David L. Moss Criminal Justice Center,8-May-2020,
Delaney Hall Detention Facility,3-Apr-2020,
Delaney Hall Detention Facility,4-Apr-2020,
Delaney Hall Detention Facility,7-Apr-2020,
Delaney Hall Detention Facility,8-Apr-2020,
Delaney Hall Detention Facility,9-Apr-2020,
Delaney Hall Detention Facility,10-Apr-2020,
Delaney Hall Detention Facility,13-Apr-2020,
Delaney Hall Detention Facility,14-Apr-2020,
Delaney Hall Detention Facility,15--Apr-2020,
Delaney Hall Detention Facility,16-Apr-2020,
Delaney Hall Detention Facility,17-Apr-2020,
Delaney Hall Detention Facility,20-Apr-2020,
Delaney Hall Detention Facility,21-Apr-2020,
Delaney Hall Detention Facility,22-Apr-2020,
Delaney Hall Detention Facility,23-Apr-2020,
Delaney Hall Detention Facility,24-Apr-2020,
Delaney Hall Detention Facility,27-Apr-2020,
Delaney Hall Detention Facility,28-Apr-2020,
Delaney Hall Detention Facility,29-Apr-2020,
Delaney Hall Detention Facility,30-Apr-2020,
Delaney Hall Detention Facility,1-May-2020,
Delaney Hall Detention Facility,2-May-2020,
Delaney Hall Detention Facility,3-May-2020,
Delaney Hall Detention Facility,4-May-2020,
Delaney Hall Detention Facility,5-May-2020,
Delaney Hall Detention Facility,6-May-2020,
Delaney Hall Detention Facility,7-May-2020,
Delaney Hall Detention Facility,8-May-2020,
Dodge Detention Facility,3-Apr-2020,
Dodge Detention Facility,4-Apr-2020,
Dodge Detention Facility,7-Apr-2020,
Dodge Detention Facility,8-Apr-2020,
Dodge Detention Facility,9-Apr-2020,
Dodge Detention Facility,10-Apr-2020,
Dodge Detention Facility,13-Apr-2020,
Dodge Detention Facility,14-Apr-2020,
Dodge Detention Facility,15--Apr-2020,
Dodge Detention Facility,16-Apr-2020,
Dodge Detention Facility,17-Apr-2020,
Dodge Detention Facility,20-Apr-2020,
Dodge Detention Facility,21-Apr-2020,
Dodge Detention Facility,22-Apr-2020,
Dodge Detention Facility,23-Apr-2020,
Dodge Detention Facility,24-Apr-2020,
Dodge Detention Facility,27-Apr-2020,
Dodge Detention Facility,28-Apr-2020,
Dodge Detention Facility,29-Apr-2020,
Dodge Detention Facility,30-Apr-2020,
Dodge Detention Facility,1-May-2020,
Dodge Detention Facility,2-May-2020,
Dodge Detention Facility,3-May-2020,
Dodge Detention Facility,4-May-2020,
Dodge Detention Facility,5-May-2020,
Dodge Detention Facility,6-May-2020,
Dodge Detention Facility,7-May-2020,
Dodge Detention Facility,8-May-2020,
Douglas County Department of Corrections,3-Apr-2020,
Douglas County Department of Corrections,4-Apr-2020,
Douglas County Department of Corrections,7-Apr-2020,
Douglas County Department of Corrections,8-Apr-2020,
Douglas County Department of Corrections,9-Apr-2020,
Douglas County Department of Corrections,10-Apr-2020,
Douglas County Department of Corrections,13-Apr-2020,
Douglas County Department of Corrections,14-Apr-2020,
Douglas County Department of Corrections,15--Apr-2020,
Douglas County Department of Corrections,16-Apr-2020,
Douglas County Department of Corrections,17-Apr-2020,
Douglas County Department of Corrections,20-Apr-2020,
Douglas County Department of Corrections,21-Apr-2020,
Douglas County Department of Corrections,22-Apr-2020,
Douglas County Department of Corrections,23-Apr-2020,
Douglas County Department of Corrections,24-Apr-2020,
Douglas County Department of Corrections,27-Apr-2020,
Douglas County Department of Corrections,28-Apr-2020,
Douglas County Department of Corrections,29-Apr-2020,
Douglas County Department of Corrections,30-Apr-2020,
Douglas County Department of Corrections,1-May-2020,
Douglas County Department of Corrections,2-May-2020,
Douglas County Department of Corrections,3-May-2020,
Douglas County Department of Corrections,4-May-2020,
Douglas County Department of Corrections,5-May-2020,
Douglas County Department of Corrections,6-May-2020,
Douglas County Department of Corrections,7-May-2020,
Douglas County Department of Corrections,8-May-2020,
East Hidalgo Detention Center,3-Apr-2020,
East Hidalgo Detention Center,4-Apr-2020,
East Hidalgo Detention Center,7-Apr-2020,
East Hidalgo Detention Center,8-Apr-2020,
East Hidalgo Detention Center,9-Apr-2020,
East Hidalgo Detention Center,10-Apr-2020,
East Hidalgo Detention Center,13-Apr-2020,
East Hidalgo Detention Center,14-Apr-2020,
East Hidalgo Detention Center,15--Apr-2020,
East Hidalgo Detention Center,16-Apr-2020,
East Hidalgo Detention Center,17-Apr-2020,
East Hidalgo Detention Center,20-Apr-2020,
East Hidalgo Detention Center,21-Apr-2020,
East Hidalgo Detention Center,22-Apr-2020,
East Hidalgo Detention Center,23-Apr-2020,
East Hidalgo Detention Center,24-Apr-2020,
East Hidalgo Detention Center,27-Apr-2020,
East Hidalgo Detention Center,28-Apr-2020,
East Hidalgo Detention Center,29-Apr-2020,
East Hidalgo Detention Center,30-Apr-2020,
East Hidalgo Detention Center,1-May-2020,
East Hidalgo Detention Center,2-May-2020,
East Hidalgo Detention Center,3-May-2020,
East Hidalgo Detention Center,4-May-2020,
East Hidalgo Detention Center,5-May-2020,
East Hidalgo Detention Center,6-May-2020,
East Hidalgo Detention Center,7-May-2020,
East Hidalgo Detention Center,8-May-2020,
Eden Detention Center,3-Apr-2020,
Eden Detention Center,4-Apr-2020,
Eden Detention Center,7-Apr-2020,
Eden Detention Center,8-Apr-2020,
Eden Detention Center,9-Apr-2020,
Eden Detention Center,10-Apr-2020,
Eden Detention Center,13-Apr-2020,
Eden Detention Center,14-Apr-2020,
Eden Detention Center,15--Apr-2020,
Eden Detention Center,16-Apr-2020,
Eden Detention Center,17-Apr-2020,
Eden Detention Center,20-Apr-2020,
Eden Detention Center,21-Apr-2020,
Eden Detention Center,22-Apr-2020,
Eden Detention Center,23-Apr-2020,
Eden Detention Center,24-Apr-2020,
Eden Detention Center,27-Apr-2020,
Eden Detention Center,28-Apr-2020,
Eden Detention Center,29-Apr-2020,
Eden Detention Center,30-Apr-2020,
Eden Detention Center,1-May-2020,
Eden Detention Center,2-May-2020,
Eden Detention Center,3-May-2020,
Eden Detention Center,4-May-2020,
Eden Detention Center,5-May-2020,
Eden Detention Center,6-May-2020,
Eden Detention Center,7-May-2020,
Eden Detention Center,8-May-2020,
El Paso County Criminal Justice Center,3-Apr-2020,
El Paso County Criminal Justice Center,4-Apr-2020,
El Paso County Criminal Justice Center,7-Apr-2020,
El Paso County Criminal Justice Center,8-Apr-2020,
El Paso County Criminal Justice Center,9-Apr-2020,
El Paso County Criminal Justice Center,10-Apr-2020,
El Paso County Criminal Justice Center,13-Apr-2020,
El Paso County Criminal Justice Center,14-Apr-2020,
El Paso County Criminal Justice Center,15--Apr-2020,
El Paso County Criminal Justice Center,16-Apr-2020,
El Paso County Criminal Justice Center,17-Apr-2020,
El Paso County Criminal Justice Center,20-Apr-2020,
El Paso County Criminal Justice Center,21-Apr-2020,
El Paso County Criminal Justice Center,22-Apr-2020,
El Paso County Criminal Justice Center,23-Apr-2020,
El Paso County Criminal Justice Center,24-Apr-2020,
El Paso County Criminal Justice Center,27-Apr-2020,
El Paso County Criminal Justice Center,28-Apr-2020,
El Paso County Criminal Justice Center,29-Apr-2020,
El Paso County Criminal Justice Center,30-Apr-2020,
El Paso County Criminal Justice Center,1-May-2020,
El Paso County Criminal Justice Center,2-May-2020,
El Paso County Criminal Justice Center,3-May-2020,
El Paso County Criminal Justice Center,4-May-2020,
El Paso County Criminal Justice Center,5-May-2020,
El Paso County Criminal Justice Center,6-May-2020,
El Paso County Criminal Justice Center,7-May-2020,
El Paso County Criminal Justice Center,8-May-2020,
El Paso Processing Center,3-Apr-2020,
El Paso Processing Center,4-Apr-2020,
El Paso Processing Center,7-Apr-2020,
El Paso Processing Center,8-Apr-2020,
El Paso Processing Center,9-Apr-2020,
El Paso Processing Center,10-Apr-2020,
El Paso Processing Center,13-Apr-2020,
El Paso Processing Center,14-Apr-2020,
El Paso Processing Center,15--Apr-2020,
El Paso Processing Center,16-Apr-2020,
El Paso Processing Center,17-Apr-2020,
El Paso Processing Center,20-Apr-2020,4
El Paso Processing Center,21-Apr-2020,5
El Paso Processing Center,22-Apr-2020,5
El Paso Processing Center,23-Apr-2020,5
El Paso Processing Center,24-Apr-2020,5
El Paso Processing Center,27-Apr-2020,7
El Paso Processing Center,28-Apr-2020,7
El Paso Processing Center,29-Apr-2020,8
El Paso Processing Center,30-Apr-2020,8
El Paso Processing Center,1-May-2020,8
El Paso Processing Center,2-May-2020,8
El Paso Processing Center,3-May-2020,8
El Paso Processing Center,4-May-2020,8
El Paso Processing Center,5-May-2020,8
El Paso Processing Center,6-May-2020,8
El Paso Processing Center,7-May-2020,8
El Paso Processing Center,8-May-2020,8
El Valle Detention Facility,3-Apr-2020,
El Valle Detention Facility,4-Apr-2020,
El Valle Detention Facility,7-Apr-2020,
El Valle Detention Facility,8-Apr-2020,
El Valle Detention Facility,9-Apr-2020,
El Valle Detention Facility,10-Apr-2020,
El Valle Detention Facility,13-Apr-2020,
El Valle Detention Facility,14-Apr-2020,
El Valle Detention Facility,15--Apr-2020,
El Valle Detention Facility,16-Apr-2020,
El Valle Detention Facility,17-Apr-2020,
El Valle Detention Facility,20-Apr-2020,
El Valle Detention Facility,21-Apr-2020,
El Valle Detention Facility,22-Apr-2020,
El Valle Detention Facility,23-Apr-2020,
El Valle Detention Facility,24-Apr-2020,
El Valle Detention Facility,27-Apr-2020,
El Valle Detention Facility,28-Apr-2020,
El Valle Detention Facility,29-Apr-2020,
El Valle Detention Facility,30-Apr-2020,
El Valle Detention Facility,1-May-2020,
El Valle Detention Facility,2-May-2020,
El Valle Detention Facility,3-May-2020,
El Valle Detention Facility,4-May-2020,
El Valle Detention Facility,5-May-2020,
El Valle Detention Facility,6-May-2020,
El Valle Detention Facility,7-May-2020,
El Valle Detention Facility,8-May-2020,
Elizabeth Contract Detention Facility,3-Apr-2020,
Elizabeth Contract Detention Facility,4-Apr-2020,
Elizabeth Contract Detention Facility,7-Apr-2020,
